Ano;Município;"UF do Município";"Codigo SH4";"Descrição SH4";País;"Valor FOB (US$)"
2018;"Itaberaí - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";China;39850
2018;"Mineiros - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Costa do Marfim";39617
2018;"Santo Antônio de Goiás - GO";Goiás;0301;"Peixes vivos";Japão;39474
2018;"Anápolis - GO";Goiás;4803;"Papel para fabricação de papel higiênico ou de toucador e artigos semelhantes; pasta de celulose e mantas de fibras de celulose";Paraguai;39436
2018;"Catalão - GO";Goiás;3923;"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos destinados a fechar recipientes, de plástico";"Estados Unidos";39200
2018;"Caldas Novas - GO";Goiás;8471;"Máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posiç";"Estados Unidos";39039
2018;"Mozarlândia - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Albânia;38829
2018;"Edéia - GO";Goiás;1005;Milho;Irã;37779
2018;"Aparecida de Goiânia - GO";Goiás;6109;"T-shirts e camisolas interiores, de malha";Paraguai;37732
2018;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Vietnã;37725
2018;"Goiânia - GO";Goiás;7103;"Pedras preciosas (exceto diamantes) ou semipreciosas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pedras preciosas (exceto diamantes) ou semipreciosas, não combinadas, enfiadas temporariamente para facilidade de tran";"Estados Unidos";37513
2018;"Goiânia - GO";Goiás;0901;"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção";China;37448
2018;"Abadia de Goiás - GO";Goiás;8421;"Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases";Zimbábue;36923
2018;"Corumbaíba - GO";Goiás;2309;"Preparações dos tipos utilizados na alimentação de animais";Paraguai;36863
2018;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";França;36845
2018;"Inhumas - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";"Países Baixos (Holanda)";36410
2018;"Luziânia - GO";Goiás;1507;"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados";"Trinidad e Tobago";36107
2018;"Goiânia - GO";Goiás;1201;"Soja, mesmo triturada";Turquia;35874
2018;"Cachoeira Alta - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Malásia;35771
2018;"Cachoeira Alta - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Singapura;35552
2018;"Aparecida de Goiânia - GO";Goiás;3923;"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos destinados a fechar recipientes, de plástico";Chile;35499
2018;"Palmeiras de Goiás - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Estados Unidos";35181
2018;"Cachoeira Alta - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Costa do Marfim";35152
2018;"São Simão - GO";Goiás;1005;Milho;Japão;34791
2018;"Aparecida de Goiânia - GO";Goiás;3304;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";"Coveite (Kuweit)";34560
2018;"Ipameri - GO";Goiás;1520;"Glicerol em bruto; águas e lixívias, glicéricas";China;34367
2018;"Inhumas - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";China;34098
2018;"Anápolis - GO";Goiás;9603;"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual, exceto as motorizadas, espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; ";China;34013
2018;"Abadia de Goiás - GO";Goiás;8438;"Máquinas e aparelhos não especificados nem compreendidos em outras posições do presente capítulo, para preparação ou fabricação industrial de alimentos ou de bebidas, exceto as máquinas e aparelhos para extracção ou preparação de óleos ou gorduras vegeta";"República Dominicana";33970
2018;"Senador Canedo - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Gana;33811
2018;"Aparecida de Goiânia - GO";Goiás;3304;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Colômbia;33502
2018;"Goiânia - GO";Goiás;3002;"Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e";Bolívia;33480
2018;"Anápolis - GO";Goiás;2925;"Compostos de função carboxiimida (incluindo a sacarina e seus sais) ou de função imina";China;33268
2018;"Carmo do Rio Verde - GO";Goiás;4407;"Madeira serrada ou endireitada longitudinalmente, cortada ou desenrolada, mesmo aplainada, polida ou unida pelas extremidades, de espessura superior a 6 mm";Índia;33163
2018;"Goiânia - GO";Goiás;6211;"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips de banho; outro vestuário";Espanha;33028
2018;"Anápolis - GO";Goiás;3925;"Artefactos para apetrechamento de construções, de plástico, não especificados nem compreendidos em outras posições";Peru;33000
2018;"Iporá - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Israel;32859
2018;"Goiânia - GO";Goiás;3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";Índia;32818
2018;"Goiânia - GO";Goiás;4004;"Desperdícios, resíduos e aparas, de borracha não endurecida, mesmo reduzidos a pó ou a grânulos";México;32490
2018;"Inhumas - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";Argentina;32118
2018;"Goiânia - GO";Goiás;1005;Milho;Irã;32094
2018;"Aparecida de Goiânia - GO";Goiás;3920;"Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas a outras matérias";Argentina;31897
2018;"Inhumas - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Ucrânia;31848
2018;"Senador Canedo - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Tailândia;31784
2018;"Goiânia - GO";Goiás;8432;"Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para relvados ou para campos de desporto";Paraguai;31500
2018;"Aparecida de Goiânia - GO";Goiás;6105;"Camisas de malha, de uso masculino";Bolívia;31422
2018;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Alemanha;31363
2018;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";Polônia;31300
2018;"Goiânia - GO";Goiás;3305;"Preparações capilares";Chile;31241
2018;"Rio Verde - GO";Goiás;1005;Milho;Portugal;30718
2018;"Goiânia - GO";Goiás;3006;"Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo";Paraguai;30539
2018;"Aparecida de Goiânia - GO";Goiás;6105;"Camisas de malha, de uso masculino";Angola;30536
2018;"Nova Roma - GO";Goiás;2518;"Dolomite, mesmo sinterizada ou calcinada, incluindo a dolomite desbastada ou simplesmente cortada à serra ou por outro meio, em blocos ou placas de forma quadrada ou rectangular; aglomerado de dolomite";"Taiwan (Formosa)";30471
2018;"Anápolis - GO";Goiás;2922;"Compostos aminados de funções oxigenadas";"Costa Rica";30419
2018;"Goiatuba - GO";Goiás;2207;"Álcool etílico não desnaturado, com um teor alcoólico em volume igual ou superior a 80 % vol; álcool etílico e aguardentes, desnaturados, com qualquer teor alcoólico";Austrália;30134
2018;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Colômbia;30000
2018;"Senador Canedo - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Congo, República Democrática";29871
2018;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Tunísia;29869
2018;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Chile;29714
2018;"Goiânia - GO";Goiás;8426;"Cábreas; guindastes, incluídos os de cabos; pontes rolantes, pórticos de descarga e de movimentação, pontes-guindastes, carros-pórticos, carros-guindastes";Uruguai;29600
2018;"Inhumas - GO";Goiás;1005;Milho;Gana;29556
2018;"Goiânia - GO";Goiás;8426;"Cábreas; guindastes, incluídos os de cabos; pontes rolantes, pórticos de descarga e de movimentação, pontes-guindastes, carros-pórticos, carros-guindastes";Chile;29550
2018;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Panamá;29420
2018;"Pires do Rio - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";Bolívia;29400
2018;"Anápolis - GO";Goiás;8460;"Máquinas-ferramentas para rebarbar, afiar, amolar, rectificar, brunir ou polir ou realizar outras operações de acabamento em metais ou ceramais (cermets) por meio de mós, de abrasivos ou de produtos polidores, exceto as máquinas de cortar ou acabar engre";"Reino Unido";29375
2018;"Luziânia - GO";Goiás;2005;"Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006";Bolívia;29353
2018;"Palmeiras de Goiás - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Angola;29288
2018;"Silvânia - GO";Goiás;1103;"Grumos, sêmolas e pellets, de cereais";"Trinidad e Tobago";29230
2018;"Luziânia - GO";Goiás;2103;"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada";Uruguai;28872
2018;"Alto Paraíso de Goiás - GO";Goiás;0802;"Outras frutas de casca rija, frescas ou secas, mesmo sem casca ou peladas";"Estados Unidos";28781
2018;"Mineiros - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Portugal;28769
2018;"Catalão - GO";Goiás;8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";Paraguai;28721
2018;"Mineiros - GO";Goiás;1502;"Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 1503";"Emirados Árabes Unidos";28720
2018;"Anápolis - GO";Goiás;8207;"Ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo: de embutir, estampar, puncionar, roscar (interior ou exteriormente), furar, escarear, mandrilar, fresar, tornear, aparafusar), incluídas as f";"Reino Unido";28712
2018;"Aparecida de Goiânia - GO";Goiás;6206;"Camiseiros, blusas, blusas-camiseiros, de uso feminino";Cazaquistão;28670
2018;"Palmeiras de Goiás - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Vietnã;28541
2018;"Luziânia - GO";Goiás;3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";China;28444
2018;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Rússia;28042
2018;"Morrinhos - GO";Goiás;2002;"Tomates preparados ou conservados, exceto em vinagre ou em ácido acético";Catar;27898
2018;"Anápolis - GO";Goiás;3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";Uruguai;27809
2018;"Itumbiara - GO";Goiás;1005;Milho;Angola;27522
2018;"Goiânia - GO";Goiás;8426;"Cábreas; guindastes, incluídos os de cabos; pontes rolantes, pórticos de descarga e de movimentação, pontes-guindastes, carros-pórticos, carros-guindastes";Paraguai;27500
2018;"Luziânia - GO";Goiás;1507;"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados";Honduras;27304
2018;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Vietnã;27100
2018;"Silvânia - GO";Goiás;1103;"Grumos, sêmolas e pellets, de cereais";Austrália;27010
2018;"Bela Vista de Goiás - GO";Goiás;0401;"Leite e nata, não concentrados nem adicionados de açúcar ou de outros edulcorantes";"Estados Unidos";26899
2018;"Inhumas - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";França;26820
