NMU,ANO,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP
Edéia,2014,0.0,2474.87,9601.8,1102.29,1072.65,1802.17,1782.47,1453.74
Edéia,2015,0.0,2998.47,18235.68,1540.29,1146.86,1818.58,1858.31,1594.4
Edéia,2016,0.0,3341.06,26309.5,1066.08,1306.47,1984.81,2141.27,1662.87
Edéia,2017,0.0,3206.28,0.0,1264.38,1410.3,2039.73,2170.42,1789.15
Edéia,2018,0.0,1237.82,0.0,0.0,1255.82,1213.25,1785.27,1603.7
Edéia,2019,0.0,1388.21,0.0,0.0,1214.99,1537.75,2110.21,1605.17
Edéia,2020,0.0,1215.03,0.0,0.0,1374.21,1865.43,2119.83,1742.27
Edéia,2021,0.0,1474.24,0.0,0.0,1516.0,1799.5,2106.98,2052.63
Estrela do Norte,2010,0.0,914.39,0.0,933.52,697.34,663.95,893.69,806.59
Estrela do Norte,2011,0.0,1023.57,0.0,1872.07,764.01,838.44,960.55,864.52
Estrela do Norte,2012,0.0,1063.6,0.0,1193.24,864.04,1177.78,1083.38,798.82
Estrela do Norte,2013,1200.0,704.63,727.7,1357.83,1041.63,992.21,1131.8,959.45
Estrela do Norte,2014,0.0,1433.94,0.0,1078.88,1056.66,1438.61,1403.14,1159.86
Estrela do Norte,2015,0.0,1502.56,0.0,0.0,1118.86,1329.42,1673.62,1163.95
Estrela do Norte,2016,0.0,1546.06,0.0,0.0,1243.3,1448.39,1944.8,1413.28
Estrela do Norte,2017,0.0,1283.6,0.0,0.0,1238.23,1323.69,1751.12,1671.38
Estrela do Norte,2018,3700.87,894.71,0.0,954.0,1343.14,1465.14,1463.89,1378.09
Estrela do Norte,2019,526.17,990.05,0.0,0.0,1328.86,1524.13,1971.94,1488.35
Estrela do Norte,2020,2815.58,786.18,0.0,0.0,1369.31,1935.7,1550.45,1428.73
Estrela do Norte,2021,1045.45,971.53,0.0,1436.95,1354.64,1812.3,2054.15,1662.7
Faina,2010,577.69,519.55,0.0,0.0,756.18,658.01,794.87,733.02
Faina,2011,1413.08,566.45,676.42,0.0,817.11,789.17,787.53,776.83
Faina,2012,0.0,649.42,0.0,0.0,1000.2,806.95,729.13,903.14
Faina,2013,723.42,852.38,5746.09,0.0,918.62,2402.35,1093.0,1060.96
Faina,2014,1000.0,855.11,0.0,267.52,1079.41,1046.16,1170.18,1137.34
Faina,2015,1038.37,860.77,0.0,842.8,1152.84,1187.23,1333.37,1118.44
Faina,2016,1137.57,915.05,0.0,880.0,1302.29,1451.4,1491.25,1256.28
Faina,2017,4914.3,958.23,0.0,468.5,1312.32,1513.1,1527.37,1438.08
Faina,2018,954.0,979.54,0.0,1053.27,1189.09,2071.96,1827.27,1482.44
Faina,2019,0.0,1118.94,0.0,76.77,1146.25,2282.89,1717.81,1584.53
Faina,2020,0.0,1145.31,0.0,87.08,1186.65,2502.1,1744.82,1469.95
Faina,2021,0.0,1259.78,0.0,1033.33,1253.07,2645.3,1959.41,1671.65
Fazenda Nova,2010,992.81,724.69,4831.61,0.0,677.35,1790.06,737.72,810.62
Fazenda Nova,2011,892.39,555.75,5543.58,0.0,738.88,1767.97,780.58,868.43
Fazenda Nova,2012,1026.25,639.47,6973.78,0.0,991.65,2286.97,884.52,939.95
Fazenda Nova,2013,0.0,1098.77,6425.51,678.0,883.33,1696.74,1457.25,979.01
Fazenda Nova,2014,949.33,825.57,0.0,970.2,1015.4,2801.49,1209.06,1173.69
Fazenda Nova,2015,788.0,960.47,0.0,1188.0,1043.24,3003.75,1292.5,1267.08
Fazenda Nova,2016,880.0,977.96,0.0,1188.0,1222.74,3122.93,1370.54,1380.65
Fazenda Nova,2017,937.0,1048.97,0.0,1587.78,1235.81,2638.04,1522.21,1409.99
Fazenda Nova,2018,0.0,1460.65,8262.87,1368.57,1169.14,1796.07,2259.81,1456.31
Fazenda Nova,2019,0.0,1584.23,10910.25,2583.02,1313.04,2179.14,2409.9,1539.82
Fazenda Nova,2020,0.0,1105.29,15428.96,2186.45,1314.73,2112.2,2297.03,1527.21
Fazenda Nova,2021,0.0,1282.98,9984.1,2020.11,1403.98,2440.95,2137.73,1668.49
Firminópolis,2010,0.0,705.83,3483.56,1231.31,774.55,1030.17,948.62,783.61
Firminópolis,2011,0.0,729.66,4094.99,0.0,745.22,1229.14,1031.2,820.25
Firminópolis,2012,0.0,822.41,4710.03,622.0,925.14,1336.49,1311.34,826.41
Firminópolis,2013,0.0,678.0,0.0,0.0,1063.34,1524.49,1117.77,1185.82
Firminópolis,2014,0.0,1138.25,6724.65,724.0,1044.6,1808.18,1660.71,1010.19
Firminópolis,2015,0.0,1163.34,7954.18,788.0,1084.99,1932.93,1718.98,1133.29
Firminópolis,2016,0.0,1226.32,13113.94,1416.65,1209.13,2152.3,1745.77,1299.63
Firminópolis,2017,0.0,1467.05,14898.64,256.94,1181.82,2096.11,1970.93,1456.54
Firminópolis,2018,0.0,650.0,0.0,0.0,1170.41,1954.2,1786.59,1653.7
Firminópolis,2019,0.0,680.0,0.0,0.0,813.18,2367.82,2115.35,1789.36
Firminópolis,2020,0.0,730.0,0.0,0.0,1016.49,2034.73,2107.18,1888.14
Firminópolis,2021,0.0,750.0,0.0,0.0,1313.41,2578.11,2058.55,2115.73
Flores de Goiás,2010,0.0,510.0,0.0,0.0,654.23,1026.87,937.57,820.95
Flores de Goiás,2011,0.0,544.16,0.0,0.0,760.58,1196.0,1041.61,1056.52
Flores de Goiás,2012,0.0,0.0,0.0,0.0,990.43,1424.36,1025.73,1028.07
Flores de Goiás,2013,1670.98,1234.8,5087.06,1169.23,1156.15,1316.05,1987.28,1460.17
Flores de Goiás,2014,0.0,0.0,0.0,724.0,1154.69,1537.51,1511.17,1299.97
Flores de Goiás,2015,0.0,0.0,0.0,0.0,1196.57,1259.52,1442.12,1385.22
Flores de Goiás,2016,0.0,0.0,0.0,0.0,1149.23,1701.05,880.0,1578.5
Flores de Goiás,2017,0.0,0.0,0.0,0.0,1236.7,1947.11,1917.98,1650.82
Flores de Goiás,2018,1949.4,1694.32,4699.97,1400.06,1681.01,1684.38,2352.64,2055.83
Flores de Goiás,2019,2315.97,1699.4,1353.34,2061.03,1737.51,1651.42,2886.93,2148.08
Flores de Goiás,2020,2532.84,1661.2,3225.53,2301.65,1824.1,1630.45,3350.85,2393.55
Flores de Goiás,2021,2905.07,1879.88,4107.12,2347.06,1960.02,2064.39,3981.98,2457.89
Formosa,2010,1309.99,855.27,3709.17,1074.83,798.73,992.65,1160.67,936.48
Formosa,2011,1485.54,935.31,4258.71,1068.83,899.19,1070.58,1431.26,980.66
Formosa,2012,1397.36,1187.29,3879.39,1022.06,1045.27,1195.07,2362.13,1167.1
Formosa,2013,1379.42,963.0,0.0,1200.0,851.49,1429.61,1406.48,962.26
Formosa,2014,2098.1,1369.41,5153.89,1250.53,1264.29,1404.15,2378.41,1498.09
Formosa,2015,2169.16,1495.95,7083.69,2100.76,1354.36,1593.24,2047.79,1735.33
Formosa,2016,2158.55,1701.62,11045.76,1569.77,1486.83,1613.55,2196.71,1913.6
Formosa,2017,2396.24,1753.19,5702.81,1597.39,1617.39,1679.05,2145.87,1958.33
Formosa,2018,2144.66,954.0,0.0,1414.76,1162.9,1778.65,1834.85,1184.05
Formosa,2019,2132.01,998.0,0.0,1285.36,988.65,1962.47,2089.11,1286.39
Formosa,2020,2172.38,0.0,0.0,666.18,1077.2,1379.0,1963.7,1331.08
Formosa,2021,2412.42,0.0,0.0,1305.7,1284.56,2228.08,2532.42,1825.96
Formoso,2010,1009.88,510.0,0.0,510.0,619.15,1066.24,889.1,742.06
Formoso,2011,1157.25,681.04,0.0,0.0,757.28,1020.07,1038.38,877.18
Formoso,2012,1246.02,988.94,0.0,0.0,799.53,1251.43,1139.94,892.22
Formoso,2013,0.0,1073.76,0.0,0.0,822.57,1712.18,1671.31,1171.2
Formoso,2014,0.0,901.05,0.0,1020.38,942.19,1608.2,1546.78,1090.8
Formoso,2015,1695.15,909.25,0.0,1258.25,1023.19,2509.1,1484.72,1084.5
Formoso,2016,1754.32,1055.0,0.0,1163.25,1138.58,1554.43,1673.06,1058.58
Formoso,2017,2002.67,1118.5,0.0,1006.67,1160.76,1882.93,1771.86,1159.53
Formoso,2018,0.0,1438.09,1423.12,1518.56,1352.97,2076.06,2179.65,1575.73
Formoso,2019,0.0,1072.77,1438.11,0.0,1458.76,1897.21,2429.94,1770.73
Formoso,2020,0.0,432.7,2075.54,0.0,1563.09,2267.15,2431.86,1851.58
Formoso,2021,0.0,1835.17,1794.49,0.0,1595.14,1977.16,2730.23,1954.56
Gameleira de Goiás,2010,0.0,908.07,0.0,0.0,628.91,2846.34,1092.75,838.0
Gameleira de Goiás,2011,0.0,973.68,0.0,0.0,657.32,3013.92,1194.16,918.56
Gameleira de Goiás,2012,0.0,1177.75,0.0,0.0,776.17,3375.65,1382.02,1069.25
Gameleira de Goiás,2013,1920.94,0.0,0.0,0.0,936.1,1467.36,1533.33,824.53
Gameleira de Goiás,2014,0.0,1219.51,0.0,0.0,931.99,1216.95,1824.6,1303.8
Gameleira de Goiás,2015,0.0,1290.58,0.0,0.0,986.88,1225.26,1925.25,1303.16
Gameleira de Goiás,2016,0.0,1491.89,0.0,0.0,1222.26,2055.74,2157.95,1446.19
Gameleira de Goiás,2017,0.0,1381.64,1397.96,1476.63,1396.19,1742.78,1947.3,1564.98
Gameleira de Goiás,2018,3337.36,954.0,0.0,0.0,1363.3,1673.5,1736.91,1197.82
Gameleira de Goiás,2019,2833.78,0.0,0.0,0.0,1373.85,1868.67,1896.07,1313.51
Gameleira de Goiás,2020,2646.73,0.0,0.0,0.0,1425.63,1587.74,2054.08,1241.76
Gameleira de Goiás,2021,2660.76,0.0,0.0,0.0,1567.27,1588.82,1964.09,1553.43
Goianápolis,2010,1509.67,746.29,4043.01,842.28,723.64,1204.36,1158.26,863.27
Goianápolis,2011,1516.27,829.01,3349.5,808.78,845.15,1337.98,1192.22,922.45
Goianápolis,2012,1662.27,894.0,5102.94,0.0,1000.75,1444.57,1266.5,953.84
Goianápolis,2013,1726.56,1071.88,2198.88,1229.33,1057.21,2076.37,1596.99,1075.42
Goianápolis,2014,2037.05,1061.8,5457.19,1185.7,1083.29,1733.38,1803.71,1302.84
Goianápolis,2015,2027.3,1231.2,5044.16,788.0,1362.08,1874.77,1797.73,1250.2
Goianápolis,2016,2099.07,1227.52,7927.42,1230.12,1377.79,2013.02,1901.94,1313.93
Goianápolis,2017,2114.62,1519.83,0.0,1213.34,1463.69,1811.12,2152.1,1478.89
Goianápolis,2018,2716.41,1726.92,0.0,695.69,1434.04,1645.97,2340.41,1527.16
Goianápolis,2019,2552.62,1657.5,0.0,1178.75,1537.88,1726.04,2327.32,1568.98
Goianápolis,2020,2567.51,1704.9,0.0,1100.0,1452.8,1682.81,3070.66,1715.87
Goianápolis,2021,3146.94,2063.22,0.0,1500.0,1635.53,1897.45,2564.25,1885.97
Goiandira,2010,841.78,701.15,5635.89,1109.17,753.77,1513.53,969.72,762.1
Goiandira,2011,935.73,795.01,6347.57,1885.8,805.89,1902.81,1140.48,894.82
Goiandira,2012,1139.49,975.99,9440.53,1724.24,895.08,1898.94,1260.6,1279.66
Goiandira,2013,1635.7,1037.33,0.0,1603.89,1000.04,1494.28,1637.3,1295.57
Goiandira,2014,1788.64,1116.6,0.0,1641.24,1045.6,3033.88,1736.15,1312.14
Goiandira,2015,1775.27,1276.21,0.0,1890.15,1101.87,3096.78,1740.36,1495.73
Goiandira,2016,2157.29,1298.3,0.0,2419.19,1282.25,1910.16,2208.33,1711.11
Goiandira,2017,2347.52,1403.46,6072.81,2492.66,1271.64,2222.07,1807.49,1847.92
Goiandira,2018,2297.71,1449.65,7926.71,2069.02,1292.05,1863.73,1881.44,1966.42
Goiandira,2019,2193.76,1648.15,7448.33,1777.95,1291.63,2187.64,2169.07,1617.86
Goiandira,2020,2822.82,1062.38,7505.94,1307.33,1433.87,2072.48,2349.32,1816.06
Goiandira,2021,2947.93,1356.72,9595.12,1418.19,1564.4,1662.08,2714.45,1859.71
Goianésia,2010,960.61,1139.33,4074.82,1001.74,1124.81,942.87,1084.4,921.58
Goianésia,2011,1534.13,1491.93,2607.15,1038.49,771.61,1137.04,1153.67,1090.5
Goianésia,2012,1078.44,1802.58,3826.65,1445.92,882.52,1318.61,1422.01,1247.56
Goianésia,2013,1297.01,1947.52,4516.08,1126.9,966.77,1395.18,1785.67,1261.48
Goianésia,2014,1290.63,1979.66,5158.56,1426.81,1039.06,1464.7,156.82,1528.05
Goianésia,2015,1820.67,1966.68,5246.48,1527.78,1133.21,1592.37,2008.02,1699.94
Goianésia,2016,1158.0,2128.81,8746.51,1643.48,1242.43,1850.82,2156.08,1883.06
Goianésia,2017,1482.31,2270.74,3988.67,1607.26,1298.5,1972.07,2182.8,1968.28
Goianésia,2018,1173.33,2322.01,4396.71,1652.04,1348.64,1859.56,2460.74,2078.49
Goianésia,2019,1168.52,2389.91,4485.88,1818.31,1372.04,1937.66,2561.26,2270.17
Goianésia,2020,1190.87,2510.54,4810.27,1790.59,1358.43,1949.36,2570.09,2215.43
Goianésia,2021,1100.0,2680.19,4962.51,1921.99,1528.35,2110.58,3284.63,2544.75
Goiânia,2010,1824.16,1064.82,3962.27,1149.36,1020.46,1382.6,2509.88,989.49
Goiânia,2011,1756.12,1165.75,4338.55,1334.45,1128.95,1517.86,2935.43,1420.96
Goiânia,2012,2174.68,1301.34,5151.5,1510.53,1345.56,1705.15,3480.94,1331.93
Goiânia,2013,2689.58,1465.75,5713.35,1692.67,1470.26,1910.4,3677.73,2182.93
Goiânia,2014,2299.76,1599.4,5629.88,1817.64,1588.89,2084.4,4481.18,1908.46
Goiânia,2015,2850.53,1742.19,6218.71,1916.37,1702.12,2294.79,4646.71,2197.09
Goiânia,2016,2696.61,1886.16,7774.65,1956.49,1836.05,2447.96,4870.42,2030.91
Goiânia,2017,2635.05,1982.02,6424.51,1994.02,1951.42,2604.46,4637.25,2176.92
Goiânia,2018,2184.75,2060.88,6705.51,2008.24,2009.86,2660.02,5563.94,2132.92
Goiânia,2019,5624.36,2040.52,5922.24,2047.63,2020.29,2597.0,5904.97,1859.16
Goiânia,2020,4716.21,2017.08,4472.68,1919.95,2097.68,2444.83,6086.46,1872.05
Goiânia,2021,4883.55,2272.84,5292.29,2223.09,2377.02,2772.29,7178.25,2225.71
Goianira,2010,1714.5,937.2,2251.41,1266.58,789.27,864.57,1052.67,760.2
Goianira,2011,1662.62,1088.44,4873.73,1182.15,842.9,852.99,1169.25,861.42
Goianira,2012,2287.43,1538.66,5708.17,1253.53,981.2,1081.46,1480.76,963.72
Goianira,2013,2917.73,1644.93,1721.61,1527.3,1033.71,1290.31,1302.41,1088.19
Goianira,2014,2735.2,1786.7,4619.4,1590.36,1137.41,1254.54,1221.26,1295.23
Goianira,2015,3223.29,1725.0,1311.47,1762.21,1253.5,1495.38,1714.47,1321.01
Goianira,2016,3013.32,1760.94,2097.93,1945.93,1453.84,1662.09,1876.68,1484.03
Goianira,2017,2105.24,1844.81,978.5,1994.65,1474.56,1725.66,2578.33,1519.47
Goianira,2018,2301.96,2032.77,0.0,1584.93,1472.02,1672.53,2160.12,1550.42
Goianira,2019,2753.01,1545.55,0.0,1541.84,1469.79,1754.53,2710.37,1567.66
Goianira,2020,2466.51,1870.85,1100.0,786.48,1516.17,1644.25,2913.77,1607.44
Goianira,2021,2711.25,1946.44,1132.0,565.5,1654.04,4048.24,2126.69,1662.83
Goiás,2010,1209.15,736.05,4106.64,1250.44,847.29,949.21,1007.49,808.28
Goiás,2011,1306.61,915.25,4330.28,1423.47,807.07,1057.32,1059.2,889.93
Goiás,2012,1750.74,1024.53,4507.38,3036.28,1151.86,1272.8,1546.15,1008.27
Goiás,2013,2064.42,412.11,6538.29,3431.82,1232.0,1327.21,1428.19,1181.89
Goiás,2014,2214.02,1221.63,7375.12,1251.25,1332.5,1542.38,1680.58,1299.95
Goiás,2015,2913.97,975.72,7329.18,861.55,1282.66,1598.58,1865.45,1387.68
Goiás,2016,4329.72,1179.36,11822.6,1634.8,1543.1,1697.05,2567.38,1493.55
Goiás,2017,3857.83,1217.59,3407.37,2291.64,1665.7,2166.04,2062.17,1531.4
Goiás,2018,3606.25,1279.82,1415.16,2649.05,1685.13,2130.43,2453.64,1553.48
Goiás,2019,2865.81,403.73,1171.33,1716.83,1497.17,2370.76,2541.18,1761.78
Goiás,2020,2782.7,520.19,16318.03,929.62,1504.01,2357.39,3581.49,1762.51
Goiás,2021,2965.03,589.62,3952.02,1682.83,1612.84,2908.36,2689.74,1956.4
Goiatuba,2010,0.0,1260.45,4586.77,799.56,858.32,1191.21,1280.49,1271.12
Goiatuba,2011,0.0,1388.82,5181.63,1109.06,945.47,1211.99,1571.77,1044.52
Goiatuba,2012,0.0,1780.49,6947.95,662.8,1121.04,1329.33,1746.1,2206.81
Goiatuba,2013,0.0,2014.02,8727.3,835.35,1235.62,1389.17,2151.35,2290.54
Goiatuba,2014,0.0,2199.12,11091.46,605.6,1298.54,1571.36,2420.51,2693.6
Goiatuba,2015,0.0,2318.23,13187.59,947.66,1436.65,1660.08,2552.59,2701.77
Goiatuba,2016,0.0,2679.69,21094.57,1518.12,1636.5,1821.69,2478.51,2751.39
Goiatuba,2017,0.0,2601.87,0.0,1341.55,1756.18,1819.33,3261.29,2842.41
Goiatuba,2018,0.0,2516.45,0.0,1263.95,1760.47,1912.35,3499.58,2817.97
Goiatuba,2019,0.0,2414.23,0.0,1399.75,1792.86,1956.73,3701.47,2299.09
Goiatuba,2020,0.0,3113.57,0.0,999.48,1845.04,1951.33,4095.76,2294.1
Goiatuba,2021,0.0,3450.08,0.0,1217.11,2138.06,2234.73,4542.14,2284.93
Gouvelândia,2010,0.0,727.56,0.0,0.0,724.63,2023.21,971.74,880.63
Gouvelândia,2011,0.0,681.02,0.0,0.0,776.38,1652.65,1052.39,956.36
Gouvelândia,2012,0.0,547.14,0.0,0.0,905.79,1847.91,1238.15,1060.63
Gouvelândia,2013,0.0,689.55,0.0,0.0,905.43,1617.4,1379.11,1179.5
Gouvelândia,2014,0.0,926.31,0.0,0.0,1080.63,2432.27,1702.45,1332.63
Gouvelândia,2015,0.0,3097.98,0.0,1061.45,1312.55,2580.48,1752.65,1329.57
Gouvelândia,2016,0.0,2235.56,0.0,0.0,1194.97,2104.65,1787.37,1490.78
Gouvelândia,2017,0.0,1351.89,0.0,0.0,1303.39,2333.71,1733.87,1619.37
Gouvelândia,2018,0.0,919.41,0.0,2102.71,1231.62,2180.41,2238.2,1679.73
Gouvelândia,2019,0.0,1426.19,0.0,0.0,1271.36,2363.29,2385.42,1758.07
Gouvelândia,2020,3997.5,656.02,0.0,1045.0,1281.28,1669.37,2578.43,1854.32
Gouvelândia,2021,0.0,1528.77,0.0,1100.0,1466.21,1971.45,2469.9,1995.39
Guapó,2010,1311.25,912.29,2532.29,939.24,678.46,1034.39,1102.13,771.19
Guapó,2011,1537.21,814.24,2386.32,2192.7,760.9,1115.06,1185.49,867.18
Guapó,2012,1835.15,868.63,2405.17,475.44,915.52,1260.41,1346.07,926.75
Guapó,2013,2418.04,986.44,2500.77,991.32,1004.26,1584.32,1305.34,965.59
Guapó,2014,2271.82,1113.33,6317.5,1145.38,1030.16,1740.01,1409.88,1223.91
Guapó,2015,2474.34,1164.39,7326.69,1314.03,1195.8,2022.62,1538.79,1250.33
Guapó,2016,2363.36,1264.62,8731.98,1311.4,1231.09,1834.67,1682.25,1502.2
Guapó,2017,2613.51,1360.18,5160.94,868.64,1384.69,1832.46,1294.0,1448.09
Guapó,2018,2744.15,1256.31,3345.35,1659.68,1263.05,1729.45,1599.5,1559.73
Guapó,2019,2608.67,1419.63,3223.02,1560.64,1404.56,2260.24,1834.68,1518.55
Guapó,2020,5827.66,1372.92,3054.24,1051.59,1424.17,2246.72,885.81,1668.04
Guapó,2021,3751.91,1642.57,2810.41,1269.95,1517.91,2621.69,1992.84,1685.02
Guaraíta,2010,0.0,0.0,0.0,0.0,563.83,1155.33,1172.88,586.69
Guaraíta,2011,0.0,578.0,0.0,0.0,619.17,1317.29,1232.28,649.39
Guaraíta,2012,0.0,0.0,0.0,0.0,712.09,1081.74,1360.03,781.2
Guaraíta,2013,0.0,827.7,0.0,0.0,723.59,1214.32,1422.63,932.86
Guaraíta,2014,0.0,784.33,0.0,906.4,786.07,1617.61,1489.61,1004.63
Guaraíta,2015,0.0,845.22,0.0,0.0,1181.16,1209.48,1683.71,1104.52
Guaraíta,2016,0.0,899.57,0.0,0.0,1059.59,1313.22,1895.86,1247.84
Guaraíta,2017,0.0,967.0,0.0,0.0,1265.16,1494.54,1962.54,1293.72
Guaraíta,2018,0.0,1161.69,0.0,954.0,1025.24,1415.83,1955.78,1279.28
Guaraíta,2019,0.0,1102.27,0.0,0.0,926.8,1448.12,2387.6,1388.04
Guaraíta,2020,0.0,261.25,0.0,0.0,974.24,1444.38,2399.18,1574.77
Guaraíta,2021,0.0,1074.34,0.0,1921.62,1135.13,1880.69,2453.5,1777.96
Guarani de Goiás,2010,962.72,0.0,0.0,0.0,627.61,1400.72,975.93,730.46
Guarani de Goiás,2011,1073.64,980.87,0.0,0.0,637.15,1975.22,1093.42,749.41
Guarani de Goiás,2012,1229.61,0.0,0.0,0.0,1094.26,4668.54,1095.85,815.26
Guarani de Goiás,2013,1683.96,0.0,0.0,0.0,1243.3,2477.83,1011.33,882.75
Guarani de Goiás,2014,1969.75,762.0,900.0,0.0,1283.61,1514.07,1089.2,893.45
Guarani de Goiás,2015,2124.43,0.0,0.0,0.0,978.54,1727.67,1435.28,1123.79
Guarani de Goiás,2016,2154.78,0.0,0.0,0.0,1059.63,1429.13,1625.75,1369.11
Guarani de Goiás,2017,2257.55,0.0,0.0,0.0,1104.65,1471.82,1561.8,1388.4
Guarani de Goiás,2018,3440.54,1092.0,0.0,0.0,1142.18,1471.71,1705.46,1445.66
Guarani de Goiás,2019,1333.91,0.0,0.0,0.0,1262.24,1566.27,1774.66,1377.94
Guarani de Goiás,2020,1962.53,0.0,0.0,0.0,1208.84,1975.07,1990.84,1625.5
Guarani de Goiás,2021,2585.14,0.0,0.0,0.0,1477.78,1755.07,2078.22,1664.51
Guarinos,2010,0.0,0.0,0.0,0.0,636.43,1133.27,779.01,852.47
Guarinos,2011,0.0,0.0,544.69,0.0,801.66,916.87,809.62,900.73
Guarinos,2012,0.0,0.0,0.0,0.0,828.99,1070.32,683.52,1083.89
Guarinos,2013,0.0,0.0,0.0,0.0,832.0,1436.34,1113.8,1149.49
Guarinos,2014,0.0,0.0,0.0,0.0,774.5,1888.65,1174.91,1093.99
Guarinos,2015,0.0,788.0,0.0,900.0,844.0,2167.15,1322.74,1360.43
Guarinos,2016,0.0,0.0,0.0,0.0,1089.28,2083.16,1429.94,1425.66
Guarinos,2017,0.0,0.0,0.0,1405.5,969.0,1717.33,1358.31,1467.03
Guarinos,2018,0.0,0.0,0.0,0.0,1104.5,1742.15,1458.75,1603.6
Guarinos,2019,3333.84,0.0,0.0,0.0,1435.49,2326.09,1517.86,1653.33
Guarinos,2020,4201.68,0.0,0.0,0.0,1205.46,2428.11,1812.41,1791.47
Guarinos,2021,4084.34,0.0,0.0,0.0,1085.83,3285.91,1961.93,1751.96
Heitoraí,2010,0.0,523.1,0.0,872.95,618.22,1044.37,924.11,709.89
Heitoraí,2011,0.0,559.83,0.0,0.0,683.61,1124.68,910.14,773.24
Heitoraí,2012,0.0,594.94,0.0,0.0,765.27,1353.6,732.28,827.69
Heitoraí,2013,0.0,836.55,0.0,0.0,929.21,1155.83,878.42,904.8
Heitoraí,2014,0.0,744.24,0.0,0.0,973.87,709.97,1030.81,994.34
Heitoraí,2015,0.0,948.31,0.0,0.0,1074.16,881.79,685.95,1077.33
Heitoraí,2016,0.0,1117.17,0.0,0.0,1130.81,1015.69,970.52,1222.12
Heitoraí,2017,0.0,1203.75,0.0,0.0,1270.81,989.84,1172.31,1271.34
Heitoraí,2018,0.0,1213.53,0.0,0.0,1267.87,1061.94,1069.52,1279.71
Heitoraí,2019,0.0,1229.56,0.0,0.0,1387.61,1587.97,1465.43,1484.0
Heitoraí,2020,0.0,1171.45,0.0,0.0,1458.19,1438.46,1729.01,1537.4
Heitoraí,2021,0.0,1196.23,0.0,0.0,1547.25,1593.61,1420.08,1654.07
Hidrolândia,2010,893.01,1109.76,1315.03,921.52,835.52,836.82,947.32,782.57
Hidrolândia,2011,901.72,1272.45,1439.1,1138.95,930.89,1021.07,1105.34,874.01
Hidrolândia,2012,1378.54,1372.65,956.41,1219.58,1008.77,1235.56,1311.95,980.44
Hidrolândia,2013,0.0,1457.31,818.1,1187.81,1109.58,1366.92,1569.77,1022.47
Hidrolândia,2014,1515.79,1568.99,1932.02,1023.89,1187.81,1493.39,1907.11,1184.2
